Part No.,Part description,Group number,Group name
VAC00144,RIMM3302 EXAG + PROF EYES 4+2 FACE COT-10-28 USE TOOL V200807F,AG-00006,Finished Goods
VAC00154-BASE-CLEAR,AFVAC0015004 VAC00157 MED 2+2+2,AG-00006,Finished Goods
VAC00155-UPPER-CLEAR,AFVAC0015005 VAC00157 MED 2+2+2,AG-00006,Finished Goods
VAC00156-DRAWER-CLEAR,AFVAC0015006 VAC00157 MED 2+2+2,AG-00006,Finished Goods
VAC00157,LSF-027 MATTE MAGIQU 1X3F LOR-1-15,AG-00006,Finished Goods
VAC00158,LSE-034 BLACKBUSTER LINER BAR RAMP FOR MOULDING LOR-2-1,AG-00006,Finished Goods
VAC00159,RIMM4651 COT-27-3,AG-00006,Finished Goods
VAC00163,MOULDING STOCK REDUCER COS-6-5,AG-00006,Finished Goods
VAC00170,LSE-039 MANGA 4 FACE USE TOOL VAC00191 B10-23,AG-00006,Finished Goods
VAC00173,FALIX CILS PAPILLON 7 FACE lor-1-33,AG-00006,Finished Goods
VAC00175,RIMM4654 10CM MONO  COT-26-33,AG-00006,Finished Goods
VAC00176,RIMM4653 medium 2imp  cot-22-40,AG-00006,Finished Goods
VAC00176-TAPE,EYE BOUTIQUE MEDIUM 2IMP COT-22-40,AG-00066,POS Finished Goods
VAC00188,RIMM3211 EXTRA SUPER LASH 2 FACE COT-14-21 USE TOOL V110707D,AG-00006,Finished Goods
VAC00191,LSE-036 FALIX CILS PAPILLON 4 FACE LOR-1-31,AG-00006,Finished Goods
VAC00205,RIMM4697,AG-00006,Finished Goods
VAC00206,RIMM4698 MATCH PERFECTION TESTER BASE FOR MOULDING COT-6-18,AG-00006,Finished Goods
VAC00208,RIMM4697 COT-22-5,AG-00006,Finished Goods
VAC00230,RIMM4641 STAY GLOSSY LIP GLOSS 6 FACE CUT DOWN B9-23 USE TOOL VAC00130 COT-25-34,AG-00006,Finished Goods
VAC00240,RIMM4716 EYESHADOW PRIMER 1 FACE COT-7-26,AG-00006,Finished Goods
VAC00242,RIMM4729 LASH ACCELERATOR COT-16-22,AG-00006,Finished Goods
VAC00243,RIMM4641 STAY GLOSSY LIP GLOSS 3 FACE CUT DOWN B9-23 USE TOOL VAC00130,AG-00006,Finished Goods
VAC00250,RIMM4697,AG-00006,Finished Goods
VAC00251,RIMM4733 TESTER DRAW QUAD + HD 6+2 FACE COT-7-22,AG-00006,Finished Goods
VAC00257,RIMM4735 cot-21-33,AG-00006,Finished Goods
VAC00264,RIMM4743 TOP INNER CORNER COT-31-25,AG-00006,Finished Goods
VAC00267,RIMM4641 STAY GLOSSY LIP GLOSS 5 FACE CUT DOWN B9-23 USE TOOL VAC00130,AG-00006,Finished Goods
VAC00269,RIMM4641 STAY GLOSSY LIP GLOSS 4 FACE CUT DOWN B9-23 USE TOOL VAC00130 COT-25-34,AG-00006,Finished Goods
VAC00281,RIMM4755 20CM MP CREAM COMPACT 2+2 FACE COT-13-13,AG-00006,Finished Goods
VAC00283,FACE-063 TRUE MATCH POWDER 1+1 FACE COS-9-4,AG-00006,Finished Goods
VAC00286,EYES-038 BLACK BUSTER + SUPER LINER 2+2 FACE COS-9-32,AG-00006,Finished Goods
VAC00288,LSF-036 LOR-L-1,AG-00006,Finished Goods
VAC00290,RIMM4767 SHADOW STICK 5 FACE COT-5-19,AG-00006,Finished Goods
VAC00292,RIMM4778 SHADOW STICK 2 FACE COT-5-17,AG-00006,Finished Goods
VAC00294,RIMM4779 LASH ACCELERATOR 5 FACE LOR-4-14,AG-00006,Finished Goods
VAC00303,RIMM4786 TESTER DRAW TRIO+QUAD 4+6 FACE COT-5-17,AG-00006,Finished Goods
VAC00312,RIMM4675 ICOUNTER LIPSTICK 8 FACE VF24-5,AG-00006,Finished Goods
VAC00313,RIMM4676 ICOUNTER LIPSTICK 4 FACE COT-22-7,AG-00006,Finished Goods
VAC00316,RIMM4795 COT-13-19,AG-00006,Finished Goods
VAC00316-BLK,RIMM4795 COT-13-19,AG-00006,Finished Goods
VAC00318,RIMM4797 COT-14-13,AG-00006,Finished Goods
VAC00318-BLK,RIMM4797 COT-14-13,AG-00006,Finished Goods
VAC00319,RIMM4798  COT-13-23,AG-00006,Finished Goods
VAC00319-BLK,RIMM4798  COT-13-23,AG-00006,Finished Goods
VAC00330,RIMM4815 10CM SCANDALEYES 5+5 FACE COT-14-8,AG-00006,Finished Goods
VAC003303 VAC03304 VAC03305,WALL 0.5MOD TESTER VAC / INNER 0.5MOD TESTER / OUTER 0.5MOD VAC MEDIUM - 1+1+1 IMP,AG-00006,Finished Goods
VAC00335,RIMM4819 ICOUNTER APPOCALIPS / STAY GLOSSY COT-13-36,AG-00006,Finished Goods
VAC00337,RIMM4821 COT-16-1,AG-00006,Finished Goods
VAC00342,RIMM4826 LASTING FINISH 6 FACE COT-20-1,AG-00006,Finished Goods
VAC00342-BLK,RIMM4826 LASTING FINISH 6 FACE COT-20-1,AG-00006,Finished Goods
VAC00343,RIMM4827  COT-2-3,AG-00006,Finished Goods
VAC00343-BLK,RIMM4827 COT-2-3,AG-00006,Finished Goods
VAC00357,RIMM4768 SHADOW STICK 3 FACE USE TOOL VAC00291 CUT TO 3 FACE COT-5-26,AG-00006,Finished Goods
VAC00380,LSP-022 PENCIL BASE 24F LOR-4-16,AG-00006,Finished Goods
VAC00421,EYE BOUTIQUE MEDIUM 2IMP COT-22-40,AG-00006,Finished Goods
VAC00422,COMPACT BRONZING PDR UPPR FORMING ONLY - PF-125 VF27-31 USE TOOL V020408A,AG-00006,Finished Goods
VAC00424,RIMM4891,AG-00006,Finished Goods
VAC00435,RIMM4906 STAY MATTE SKINNY 4 FACE COT-19-7,AG-00006,Finished Goods
VAC00436,RIMM4906 STAY MATTE SKINNY 4 FACE LIMITED USE TOOL VAC00435 C0T19-7,AG-00006,Finished Goods
VAC00440-CLR,RIMM4907 STAY MATTE FOUNDATION 5 FACE COT-32-4 COT-23-19,AG-00006,Finished Goods
VAC00464,RIMM4918 STAY MATTE SKINNY 5 FACE COT-14-1,AG-00006,Finished Goods
VAC00470,RIMM4925 TESTER DRAW QUAD + MONO 4+2 FACE COT-2-19,AG-00006,Finished Goods
VAC00471,RIMM???? RAMP FOR MOULDING COT-31-31,AG-00006,Finished Goods
VAC00475,BJS-PF-136 BRONZING POWDER 1 FACE COS-13-25,AG-00006,Finished Goods
VAC00488,RIMM4946 COT-15-17,AG-00006,Finished Goods
VAC00492,RIMM4951 SCANDALEYES 7F COT-3-35,AG-00006,Finished Goods
VAC00496,RIMM3211-CD02 EXTRA SUPER LASH cot-14-21 V110707D,AG-00006,Finished Goods
VAC00506,LSE-058 SO COUTURE LINER FOLDED PART LOR-3-11,AG-00006,Finished Goods
VAC00511,LSE-059 MOULDING CARRIAGE BROW ARTISTE PLUMPER LOR-1-32,AG-00006,Finished Goods
VAC00514,RIMM4988 TRESTER DRAW HD + POWDERS 8+4 FACE COT-14-10,AG-00006,Finished Goods
VAC00519,RIMM4977 SKINNY STAY MATTE 3 FACE COT-19-23 OR COT-14-15,AG-00006,Finished Goods
VAC00520,RIMM4978 SKINNY STAY MATTE 6 FACE COT-14-15,AG-00006,Finished Goods
VAC00534,CC CREAM ADAPTER 1 FACE COS-13-24,AG-00006,Finished Goods
VAC00559,RIMM4982 20CM STAY MATTE SKINNY 6F FORMING TBC........ COT-13-34,AG-00006,Finished Goods
VAC00566-CD4F,RIMM5031 COUNTER UNIT STAY MATTE SKINNY 4 FACE COT-4-6,AG-00006,Finished Goods
VAC00579,RIMM4063,AG-00006,Finished Goods
VAC00597,RIMM4958 INNER ANGLED CORNER DRAWING VAC00500 COT-26-28,AG-00006,Finished Goods
VAC00604,RIMM5026,AG-00006,Finished Goods
VAC00614,RIMM5043 SKINNY STAY MATTE 4 FACE COT-4-36,AG-00006,Finished Goods
VAC00622-UNAPPROVED,RIMM4185 SCANDAL EYES 5F 5S COT-14-37 USE TOOL V230511C MEDIUM 4IMP,AG-00006,Finished Goods
VAC00624,RIMM00624 10CM SHADOW STICK,AG-00006,Finished Goods
VAC00629,RIMM5046 BOXED GEL POT 1 FACE COT-2-20 RUN ON MACHINE ONE ONLY!,AG-00006,Finished Goods
VAC00634,RIMM5049 INSTANT TAN 2F COT-2-2,AG-00006,Finished Goods
VAC00636,RIMM4517 TESTER DRAW MONO 4 FACE COT-28-29 USE TOOL V030412A,AG-00006,Finished Goods
VAC00637,RIMM5050 FOUNDATIONS 1F COT-2-16,AG-00006,Finished Goods
VAC00638,RIMM5051 FOUNDATIONS 3 FACE COT-3-3,AG-00006,Finished Goods
VAC00656,BJS-VF-131 123CC CREAM 3F COS-9-15,AG-00006,Finished Goods
VAC00657,BJS-VF-132 123CC CREAM 4F COS-15-3,AG-00006,Finished Goods
VAC00658,RIMM3716-CD02-SUN SHIMMER use tool V010409A cot-4-31,AG-00006,Finished Goods
VAC00661,RIMM5061 SKINNY STAY MATTE 2 FACE COT-1-6,AG-00006,Finished Goods
VAC00683,RIMM5063 STAY MATTE SINNY 1 FACE COT-2-1,AG-00006,Finished Goods
VAC00685,RIMM5065 FOUNDATIONS 2 FACE COT-15-18,AG-00006,Finished Goods
VAC00694,FACE-070 TM BLUSH + LUMI MAGIQUE PRIMER MOULDING 1+2 FACE COS-1-26,AG-00006,Finished Goods
VAC00699,RIMM5061 SKINNY STAY MATTE 2F STOCK LIMITED USE TOOL VAC00661,AG-00006,Finished Goods
VAC00717,GEL INTENZA + TESTER,AG-00006,Finished Goods
VAC00725,LSE-071 GEL INTENZA 1 FACE lor-4-7,AG-00006,Finished Goods
VAC00728,RIMM5092 20CM STAY MATTE SKINNY + FOUNDATIONS 3+3F COT-3-18,AG-00006,Finished Goods
VAC00731,AFLSF0540001 LSF-054 LUMI MAGIQUE PRIMER 1 FACE VR-12-5,AG-00006,Finished Goods
VAC00732,RIMM5094 STAY MATTE PRIMER + SKINNY 1+3 FACE COT-2-31,AG-00006,Finished Goods
VAC00735,RIMM5103 SCANDAL EYES 3 FACE COT-2-21,AG-00006,Finished Goods
VAC00736-CD1F,RIMM5102-CD1F SCANDAL EYES MASCARA 1 FACE COT-4-24 small 4 tools making 8 parts,AG-00006,Finished Goods
VAC00739,RIMM5104 FOUNDATIONS 3 FACE COT-2-36,AG-00006,Finished Goods
VAC00739-CD2F,RIMM5104 FOUNDATIONS 2 FACE COT-2-36,AG-00006,Finished Goods
VAC00763,AFVAC0076001 LSE-087 VAC00763,AG-00006,Finished Goods
VAC00814,RIMM4144 DAY TO NIGHT 1F USE TOOL V090311A COT-15-26,AG-00006,Finished Goods
VAC00823,EYES COLOR RICHE MONO EYE PRIMER 1 FACE LOR-1-25,AG-00006,Finished Goods
VAC00834,RIMM3236-CD01 use tool V220707M COT-26-26,AG-00006,Finished Goods
VAC00846,COLOR BAND 6 FACE,AG-00006,Finished Goods
VAC00847,277180 POUDRE COMPACTE 1+1 FACE COS-14-14,AG-00006,Finished Goods
VAC00892,RIMM5201 BASE FOR HD EYES COT-24-38,AG-00006,Finished Goods
VAC00894,RIMM5202 INSTANT TAN 4F COT-2-33,AG-00006,Finished Goods
VAC00899-TOOL-NOT-ON-SITE,RIMM5204 WONDERFULL MASCARA 2 FACE COT-2-29,AG-00006,Finished Goods
VAC00900,RIMM5205 WONDERFULL MASCARA 3 FACE VR-4-18,AG-00006,Finished Goods
VAC00901,RIMM5206 WONDERFULL MASCARA 4 FACE COT-4-8,AG-00006,Finished Goods
VAC00920,RIMM5216 NAIL CARD HOLDER COT-24-19,AG-00006,Finished Goods
VAC00922,LSE-081 PENCIL CASSETTE LOR-2-23,AG-00006,Finished Goods
VAC00932,RIMM5219 10CM LIP STICKS 4+4 FACE COT-19-41,AG-00006,Finished Goods
VAC00933,RIMM5221 20CM LIP STICKS 8+8 FACE COT-18-40,AG-00006,Finished Goods
VAC00944,LSF-058 TRUE MATCH BLUS,AG-00006,Finished Goods
VAC00947,RIMM5233 TRESTER DRAW MAGNIFEYE+MONO+HD 6+6+2F COT-20-19,AG-00006,Finished Goods
VAC00955,RIMM5046 BOXED GEL POT 1 FACE 3 STOCK VF34-5 USE TOOL VAC00629,AG-00006,Finished Goods
VAC00958,RIMM3019 EXAG.+PROF. EYES 1+2 FACE 3 STOCK B26-18 USE TOOL V010607A,AG-00006,Finished Goods
VAC00963,RIMM4064 10CM LIP GLOSS,AG-00006,Finished Goods
VAC00968,RIMM5281 PROVOCALIPS BASE FOR MOULDING 3 FACE COT-19-5,AG-00006,Finished Goods
VAC00969,RIMM5280 PROVOCALIPS BASE WITH 4 FACE MOULDING COT-16-8,AG-00006,Finished Goods
VAC00974,RIMM5260 MONO BLUSH 2 FACE COT-23-25,AG-00006,Finished Goods
VAC00978,RIMM5266 RAISER 50MM WIDE COT-20-22,AG-00006,Finished Goods
VAC00979,RIMM5267 RAISER 90MM WIDE COT-21-27,AG-00006,Finished Goods
VAC00982,LSE-086 LOR-1-9,AG-00006,Finished Goods
VAC00986 - large frame,RIMM5271 FOUNDATIONS 12F COT-19-4,AG-00006,Finished Goods
VAC00986-3IMP large frame,RIMM5271 FOUNDATIONS 12F COT-19-4,AG-00006,Finished Goods
VAC00986-CD4F large frame,RIMM5271-CD4F FOUNDATIONS 4 FACE COT-19-4,AG-00006,Finished Goods
VAC00986-CD5F large frame,RIMM5271-CD5F FOUNDATIONS 5 FACE,AG-00006,Finished Goods
VAC00986-CD6F,RIMM5271 FOUNDATIONS 6F COT-19-4 LARGE FRAME 6 IMP,AG-00006,Finished Goods
VAC00986-CD7F,RIMM5271 FOUNDATIONS 8F COT-19-4 3IMP LARGE,AG-00006,Finished Goods
VAC00986-CD8F large frame,RIMM5271 FOUNDATIONS 8F COT-19-4,AG-00006,Finished Goods
VAC00986-CD9F large frame,RIMM5271 FOUNDATIONS 9F COT-19-4,AG-00006,Finished Goods
VAC00990,LSE-085 MISS PUNKY 4F USE TOOL VAC00191 B10-23,AG-00006,Finished Goods
VAC00991,LSE-088 BROW ARTISTE GENIUS KIT 2 FACE LOR-4-21,AG-00006,Finished Goods
VAC00992,LSF-059 PRO MIST & FIX 1F LOR-3-16,AG-00006,Finished Goods
VAC01006,RIMM5113 USE TOOL VAC00793 COT-23-23,AG-00006,Finished Goods
VAC01010,RIMM5284 20CM WONDERFUL 7 FACE COT-20-33,AG-00066,POS Finished Goods
VAC01011,RIMM5283 COT-24-28,AG-00006,Finished Goods
VAC01015,RIMM4769 LASH ACCELERATOR 2F CUT FORMING IN HAL USE TOOL VAC00293 C29-18,AG-00006,Finished Goods
VAC01017,RIMM4365 WAKE ME UP 2F CUT DOWN FORMING B3-23 USE TOOL V091111A,AG-00006,Finished Goods
VAC01018,RIMM3172 RECOVER FDN 1F CUT DOWN TO 25MM B17-9 USE TOOL V070607D,AG-00006,Finished Goods
VAC01022,RIMM5290 FOUNDATIONS 2F COT-32-15,AG-00006,Finished Goods
VAC01024,RIMM3198 RENEW & LIFT FOUNDATION 4 FACE B28-15 USE TOOL V290607E,AG-00006,Finished Goods
VAC01028,RIMM5297 TESTER PROVOCALIPS 4 FACE COT-15-18,AG-00006,Finished Goods
VAC01033,RIMM5296 EYE BROW KIT 2 TIER ASSEMBLY COT-31-17,AG-00006,Finished Goods
VAC01034,RIMM5300 EYE BROW KIT 2 TIER PUSH FEED ASSEMBLY COT-18-18,AG-00006,Finished Goods
VAC01066,RIMM5302 EXAGERATE + GLAM LINER + GEL POT 2+2+1F COT-20-27,AG-00006,Finished Goods
VAC01072,RIMM5202 INSTANT TAN 2F USE TOOL VAC00894 COT-2-33,AG-00006,Finished Goods
VAC01089,RIMM5326 JUMBO LINER 1 FACE COT-19-3,AG-00006,Finished Goods
VAC01102,RIMM5320 PROVOCALIPS 3 FACE COT-20-35,AG-00006,Finished Goods
VAC01104,RIMM5331 PROVOCALIPS 4 FACE COT-20-39,AG-00006,Finished Goods
VAC01115,RIMM5340 EYE BROW GEL 4 FACE ASSEMBLY COT-28-35,AG-00006,Finished Goods
VAC01119,BJS-VF-135 123CC CREAM 2F COS-16-22,AG-00006,Finished Goods
VAC01138,RIMM5346 10CM WONDERFULL MASCARA 4 FACE COT-33-1,AG-00006,Finished Goods
VAC01156,RIMM5350 LASTING FINISH CONCEALER 2 TIER COT-33-9,AG-00006,Finished Goods
VAC01167,LSF-061 LINER BAR RAMP LOR-4-5 USE TOOL VAC00438,AG-00006,Finished Goods
VAC01185,LSE-091 BROW ARTISTE RAMP ASSEMBLY LOR-5-6,AG-00006,Finished Goods
VAC01190,LSE-091 BROW ARTISTE GENIUS KIT 2F LOR-4-21 USE TOOL VAC00991,AG-00006,Finished Goods
VAC01191,EYES-052 BROW GENIUS KIT 1+1 FACE LOR-5-2,AG-00006,Finished Goods
VAC01210,RIMM4769 LASH ACCELERATOR 2 FACE USE TOOL VAC00293 COT-29-18,AG-00006,Finished Goods
VAC01211,RIMM5204 WONDERFULL MASCARA 2 FACE COT-2-29 USE TOOL VAC00899,AG-00006,Finished Goods
VAC01212,RIMM5355 OH MY GLOSS 3F VR-11-1 PM CONF PRICE,AG-00006,Finished Goods
VAC01213,RIMM5396 OH MY GLOSS 4F VAC FORMING,AG-00006,Finished Goods
VAC01221,RIMM5065-LIM01 FOUNDATION 2F USE TOOL VAC00685 STOCK LIMITED COT-15-18,AG-00006,Finished Goods
VAC01228-UNAPPROVED,RIMM5368 IBAR PROVOCALIPS 8F MEDIUM 4IMP vr-12-1,AG-00006,Finished Goods
VAC01229,RIMM5368-LIM01 IBAR PROVOCALIPS 8F LIMITED USE TOOL VAC01228,AG-00006,Finished Goods
VAC01230,RIMM5050-LIM01 FOUNDATION 1F STOCK LIMITED COT-2-16 USE TOOL VAC00637,AG-00006,Finished Goods
VAC01235,RIMM5371 IBAR PENCILS AND LINERS BOUTIQUE COT-27-5 USE TOOL V150312A,AG-00006,Finished Goods
VAC01239,RIMM5374 10CM OH MY GLOSS 4 FACE COT-33-3,AG-00006,Finished Goods
VAC01239-CLR,RIMM5374 10CM OH MY GLOSS 4 FACE COT-33-3,AG-00006,Finished Goods
VAC01242,RIMM5355 OH MY GLOSS 3F VR-11-1,AG-00006,Finished Goods
VAC01243,RIMM5356 OH MY GLOSS 4F  VR-11-2,AG-00006,Finished Goods
VAC01273,RIMM5300-LIM01 EYE BROW KIT 2 TIER PUSH COT-18-18 USE TOOL VAC01034,AG-00006,Finished Goods
VAC01290,RIMM4371 MAKE ME UP FDT COT-24-34 USE TOOL V101111A,AG-00006,Finished Goods
VAC01321,RIMM5356-LIM01 OH MY GLOSS 4 FACE USE TOOL VAC01243,AG-00006,Finished Goods
VAC01337,RIMM5387 vr-15-1,AG-00006,Finished Goods
VAC01343,RIMM5391 MONO BLUSH COT-33-13,AG-00006,Finished Goods
VAC01349,RIMM5387 VR16-20,AG-00006,Finished Goods
VAC01357,???-??? LIGHT REFLECTOR 480mm LOR-5-15 MAT SIDE UP!,AG-00006,Finished Goods
VAC01361,RPL-0002,AG-00006,Finished Goods
VAC01371,LSF-065 FIXING MIST VR-2-13,AG-00006,Finished Goods
VAC01382,20CM 8F OH MY GLOSS RIMM5394 (RUSSIAN STYLE) CRUS-00071  VR-10-1,AG-00006,Finished Goods
VAC01395,VGM INSERT FOR MOULDING COS-18-8,AG-00006,Finished Goods
VAC01448,FACE-073 LA TERRA 1+1F 94mm WIDE LOR-6-10,AG-00006,Finished Goods
VAC01490-CLR,RIMM5406 MAGNIFEYES 2+2F cos-2-8,AG-00006,Finished Goods
VAC01510,ASM02890 COS-18-22,AG-00006,Finished Goods
VAC01511,FPP 1 FACE CNC TRIM VAC01758 REQUIRED,AG-00006,Finished Goods
VAC01513,BJS-??-??? FOUNDATION BASE 6 FACE VR18-6,AG-00006,Finished Goods
VAC01514,LSE-096 MISS MANGA HIPPY MASCARA 4 FACE LOR-1-31 USE TOOL VAC00191,AG-00006,Finished Goods
VAC01515,LSE-097 MISS MANGA HIPPY MASCARA 7 FACE LOR-1-33 USE TOOL VAC00173,AG-00006,Finished Goods
VAC01517,RIMM5420 FOUNDATIONS 1F COS-5-29,AG-00006,Finished Goods
VAC01518,BJS-VF-140 PENCIL SHARPENER HOLDER COS-13-13 COS-11-13,AG-00006,Finished Goods
VAC01526,BJS-??-??? MASCARA BASE 9 FACE COS-10-25,AG-00006,Finished Goods
VAC01527,BJS-??-??? MASCARA BASE 6 FACE COS-2-14,AG-00006,Finished Goods
VAC01528,BJS-??-??? COLOUR BOOST GLOSS BASE 9 FACE COS-9-30,AG-00006,Finished Goods
VAC01529,BJS-??-??? 3D EFFECTS GLOSS BASE 9 FACE COS-2-12,AG-00006,Finished Goods
VAC01529-CD5F,BJS-??-??? 3D EFFECTS GLOSS BASE 5F COS-2-12 USE TOOL VAC01529,AG-00006,Finished Goods
VAC01532,ASM02917 TESTER DRAW 6 FACE COS-2-6,AG-00006,Finished Goods
VAC01534,ASM02914 TESTER DRAW 4 FACE COS-14-12,AG-00006,Finished Goods
VAC01556,TESTER FOUNDATION 3 FACE COS-3-5,AG-00006,Finished Goods
VAC01560,TESTER DRAW TRUE MATCH COS-10-31,AG-00006,Finished Goods
VAC01563,LSDF-007 LA TERRA 1 FACE,AG-00006,Finished Goods
VAC01564,LSDF-007 LA TERRA 1 FACE COS-14-20,AG-00006,Finished Goods
VAC01568,BJS PENCILS BASE,AG-00006,Finished Goods
VAC01569,BJS-??-??? GLOSS TOP PANEL 9 FACE COS-6-3,AG-00006,Finished Goods
VAC01569-CD4F,GLOSS TOP PANEL 4 FACE COS-6-3 USE TOOL VAC01569,AG-00006,Finished Goods
VAC01569-CD5F,BJS-??-??? GLOSS TOP PANEL 5 FACE COS-6-3 USE TOOL VAC01569,AG-00006,Finished Goods
VAC01571,2PC BASE(1571)+TOP(1572) ASM02947 COS-2-10,AG-00006,Finished Goods
VAC01571-ASSY,2PC BASE(1571)+TOP(1572) ASM02947 COS-2-10,AG-00006,Finished Goods
VAC01572,DDP 3 FACE CNC TRIM SAME TRIM AS VAC01577,AG-00006,Finished Goods
VAC01573,BJS-??-??? LIP STICKS 18 FACE COS-10-26,AG-00006,Finished Goods
VAC01575,ASM02950 18 FACE ASSEMBLY COS-1-8,AG-00006,Finished Goods
VAC01577,BJS-??-??? DDP 3 FACE FORMINGS ONLY COS-2-10,AG-00006,Finished Goods
VAC01580,PENCIL SHARPENER HOLDER BASE NOT REQUIRED USE TOOL VAC01518 COS-13-13,AG-00006,Finished Goods
VAC01598,RIMM5454 TRESTER DRAW MONO + HD 12+4 FACE COS-6-25,AG-00006,Finished Goods
VAC01602,RIMM3518 INSTANT TAN 1F COT-26-41 USE TOOL V230508A,AG-00006,Finished Goods
VAC01603,RIMM3499 SUNSHIMMER BRONZ MOUSSE 1F COT-29-21 USE TOOL V090408A,AG-00006,Finished Goods
VAC01604,RIMM5451 MONO BLUSH COT-33-13 USE TOOL VAC01343,AG-00006,Finished Goods
VAC01613,ASM02999 COS-17-43,AG-00006,Finished Goods
VAC01614,SILK EDITION CNC TRIM VAC01747 REQUIRED,AG-00006,Finished Goods
VAC01618,ASM03004 12 FACE COS-3-4,AG-00006,Finished Goods
VAC01618-CD,ROUGE EDITION BASE CUT DOWN COS-3-4,AG-00006,Finished Goods
VAC01625,FACE-074 TRUE MATCH GENIUSE 1+1 FACE COS-2-24 COS-18-31,AG-00006,Finished Goods
VAC01627,QUAD EYESHADOW 3 FACE CNC TRIM,AG-00006,Finished Goods
VAC01628,ASM03017 3+3 FACE ASSEMBLY COS-8-17,AG-00006,Finished Goods
VAC01630,MASCARA BASE COS-6-30,AG-00006,Finished Goods
VAC01643,ESDN-001 CARE PRODUCTS 4 FACE COS-5-24,AG-00006,Finished Goods
VAC01644,AFVAC0164002 ESDN-001 CARE PRODUCTS 4 FACE COS-5-24,AG-00006,Finished Goods
VAC01647,LSDP-004 BROW ASTIST + PLUMPER BASE COS-18-29,AG-00006,Finished Goods
VAC01648,INFALIBLE MEGA GLOSS LSDL-002 COS-10-11,AG-00006,Finished Goods
VAC01649,INFALIBLE LIPS COS-10-12 lsdl-003,AG-00006,Finished Goods
VAC01650,BASE FOR LSE-013 LSDN-002 COS-1-34,AG-00006,Finished Goods
VAC01651,LSDF-001 TRUE MATCH POWDER 3 FACE COS-10-14,AG-00006,Finished Goods
VAC01653,TESTER FOUNDATION 2 FACE COS-2-18,AG-00006,Finished Goods
VAC01675,ASM03094 COS-11-16,AG-00006,Finished Goods
VAC01680,ASM03103 COS-16-24,AG-00006,Finished Goods
VAC01691,ASM03132 BASE 4 FACE COS-17-36,AG-00006,Finished Goods
VAC01692,BJS-??-??? CC CREAM TOP PANEL 4 FACE VR-5-12,AG-00006,Finished Goods
VAC01695,BJS-??-??? QUAD EYESHADOW 3F NEEDS A CNC TRIM (VAC01627) VR-5-2 USE KNIFE 1627 SHELF 8,AG-00006,Finished Goods
VAC01700,ASM03122 COS-14-1,AG-00006,Finished Goods
VAC01703,RIMM5468 FOUNDATIONS 2F COS-2-11,AG-00006,Finished Goods
VAC01705,ASM03130 VR-4-1,AG-00006,Finished Goods
VAC01712,ASM03136 LA LAQUE 7 FACE COS-17-41,AG-00006,Finished Goods
VAC01713,MSDL-004 BABY LIP 4 FACE COS-10-13,AG-00006,Finished Goods
VAC01717,ASM03104 COS-18-25,AG-00006,Finished Goods
VAC01718,HMC TOP PANEL 65MM COS-18-28,AG-00006,Finished Goods
VAC01720,ASM03142 COS-10-29,AG-00006,Finished Goods
VAC01721,HMC TOP PANEL 92MM COS-18-21,AG-00006,Finished Goods
VAC01723,ASM03143 3+2 FACE ASSEMBLY VR-1-18,AG-00006,Finished Goods
VAC01724,ASM03143 HEALTHY BALANCE 3+2 WITH VAC01726 VR-10-2,AG-00006,Finished Goods
VAC01726,ASM03143 HEALTHY BALANCE DRG VAC01724 + VAC01726 VR-10-2,AG-00006,Finished Goods
VAC01726 2F D JAVA LANE,1.5MM PETG CLEAR VR-10-2,AG-00006,Finished Goods
VAC01727,ASM03144 COS-11-19,AG-00006,Finished Goods
VAC01728,DDP 1 FACE CNC TRIM VAC01759 REQUIRED,AG-00006,Finished Goods
VAC01730,ASM03145 ASSY COS-8-9,AG-00006,Finished Goods
VAC01731,MAXI DELICE 1F CNC TRIM VAC01771 REQUIRED,AG-00006,Finished Goods
VAC01733,ASM03416 PINCEAU POUDRE (BRUSH) COS-9-17,AG-00006,Finished Goods
VAC01735,BJS-??-??? DISOLVENT NAIL POLISH REMOVER 2 FACE COS-9-21,AG-00006,Finished Goods
VAC01743,ASM03148 HEALTHY BALANCE FORMINGS ONLY COS-17-45,AG-00006,Finished Goods
VAC01744,ASM03148 HEALTHY BALANCE CNC TRIM DCI MAKE THIS PART,AG-00006,Finished Goods
VAC01747,SILK EDITION 3 FACE NEEDS A CNC TRIM (VAC01614) VR-1-17,AG-00006,Finished Goods
VAC01758,FPP 1 FACE NEEDS A CNC TRIM (VAC01511) COS-9-21,AG-00006,Finished Goods
VAC01759,DDP 1 FACE NEEDS A CNC TRIM (VAC01728) VR-6-6,AG-00006,Finished Goods
VAC01767,MSDP-001 LIQUID EYE LINER BOX VR-6-15,AG-00006,Finished Goods
VAC01770,MSDP-004 LASTING DRAMA BOX VR-2-9,AG-00006,Finished Goods
VAC01771,MAXI DELICE 1 FACE NEEDS A CNC TRIM (VAC01731) COS-8-26,AG-00006,Finished Goods
VAC01778,LSDF-007 LA TERRA 1 FACE COS-18-25,AG-00006,Finished Goods
VAC01779,RADIANCE REVEAL VR-6-18,AG-00006,Finished Goods
VAC01780,MSDL-002 SS 24 BASE COS-17-39,AG-00006,Finished Goods
VAC01782,MSDP-008 BROW DRAMA BASE COS-17-47,AG-00006,Finished Goods
