Part No.,Part description,Group number,Group name
667- 1807,"RS PRO Brass Male Pneumatic Quick Connect Coupling, G 1/8 Male Threaded",AG-00005,Consumables
667- 1816,"RS PRO Brass Male Pneumatic Quick Connect Coupling, G 1/4 Male Threaded",AG-00005,Consumables
667- 1819,"RS PRO Brass Male Pneumatic Quick Connect Coupling, G 3/8 Male Threaded",AG-00005,Consumables
667- 1822,"RS PRO Brass Male Pneumatic Quick Connect Coupling, 6mm Hose Barb",AG-00005,Consumables
667- 1825,"RS PRO Brass Male Pneumatic Quick Connect Coupling, 9mm Hose Barb",AG-00005,Consumables
667- 1829,"RS PRO Brass Female Pneumatic Quick Connect Coupling, G 1/8 Female Threaded",AG-00005,Consumables
667- 1844,"RS PRO Brass Male Pneumatic Quick Connect Coupling, G 1/4 Male Threaded",AG-00005,Consumables
667- 1866,"RS PRO Brass Male Pneumatic Quick Connect Coupling, 6mm Hose Barb",AG-00005,Consumables
667-1752,"RS PRO Brass Male Pneumatic Quick Connect Coupling, 8mm Hose Barb",AG-00005,Consumables
667-1759,"RS PRO Brass Male Pneumatic Quick Connect Coupling, 6mm Hose Barb",AG-00005,Consumables
668-5985,"RS PRO, 500mA Glass Cartridge Fuse, 5 x 20mm, Speed T",AG-00005,Consumables
673-4737,RS PRO Tungsten Carbide Tipped 40mm Core Drill Bit,AG-00005,Consumables
689-552,"RS PRO Nitrile Rubber SealBonded Seal, 18.7mm Bore, 26mm Outer Diameter",AG-00005,Consumables
7.837.771,ULTIMATE KKL13 KEVLAR LIGHTWEIGHT CUT GLOVES YELLOW SIZE 8 (PAIR) Product Code: 7.837.771,AG-00005,Consumables
702-7891,Techspray Eco-Shine Glass Cleaner 950 ml Bottle,AG-00005,Consumables
703-3864,"RS PRO 3-Way Non-Fused Terminal Block, 76A, Screw Down Terminals, 6 AWG",AG-00005,Consumables
703-8374,"6A Ceramic Cartridge Fuse, 10 x 38mm",AG-00005,Consumables
711-7196,"Sylvania, 4 Pin, Non Integrated Compact Fluorescent Bulbs, 28 W, 4000K, Cool White",AG-00005,Consumables
756-1319,"TE Connectivity PCB Mount Power Relay, 12V dc Coil, 6A Switching Current, SPNO",AG-00005,Consumables
775-6123,"RS PRO 3 Core 1.5 mm² Mains Power Cable, Black Polyvinyl Chloride PVC Sheath 100m, 16 A 300 V, 500 V",AG-00005,Consumables
776-9964,Stanley 6mm Cable Staples Cable Size 11mm x 1000,AG-00005,Consumables
783-3327,"SIBA Ceramic Cartridge Fuse, 6.3A, Speed T, 5 x 20mm",AG-00005,Consumables
792-4562,"10m Magnetic Tape, 0.5mm Thickness",AG-00005,Consumables
792-4568,"10m Magnetic Tape, 0.5mm Thickness",AG-00005,Consumables
809-2274,"RS PRO Uninsulated Crimp Ring Terminal, 6.5mm Stud Size, 10mm² to 10mm² Wire Size",AG-00005,Consumables
811-1583,"RS PRO Cable Tie, Heat Stabilised, 160mm x 4.8 mm, Black Nylon, Pk-100",AG-00005,Consumables
812-049,"Legris LF3000 Series Straight Threaded Adaptor, G 1/8 Male to Push In 6 mm, Threaded-to-Tube Connect",AG-00005,Consumables
850-681.,"RS PRO Imperial Bonded Seal Kit Nitrile, Kit Contents 114 Pieces",AG-00005,Consumables
862-5281,"RS PRO Lead Screw, 12mm Shaft Diam. , 1000mm Shaft Length",AG-00005,Consumables
865-5939,SMC Pneumatic Quick Connect Coupling Threaded  1/8 1/4,AG-00005,Consumables
888-6880,"RS PRO Interface Relay, DIN Rail Mount, 24V ac/dc Coil, SPDT, 1-Pole",AG-00005,Consumables
893-8546,"RS PRO BS 1362, F, T Fuse Kit",AG-00005,Consumables
896-2230,"Chinfa DRA18 DIN Rail Power Supply, 90 → 264V ac ac Input, 24V dc dc Output, 750mA Output, 18W",AG-00005,Consumables
898-8286,"RS PRO Green Scourer 228mm x 152mm x 7mm, for Industrial Cleaning Use",AG-00005,Consumables
907-6384,RS PRO Pneumatic Solenoid Valve - Solenoid/Air G 1/8 V50 Series 24V dc,AG-00005,Consumables
908-8995,"Jubilee Zinc-Plated Mild Steel Slotted Hex Worm Drive, 13mm Band Width, 32mm - 45mm Inside Diameter",AG-00005,Consumables
91-7748,"Osram 20 W Halogen Lamp G4, 12 V, 375 lm, 2000h",AG-00005,Consumables
9631001,PVC-CABLE  2  0 75,AG-00005,Consumables
9631249,SCREENED CABL,AG-00005,Consumables
A-01466,233-487,AG-00005,Consumables
A-02418,CO2 2KG FIRE EXTINGUISHER,AG-00005,Consumables
A-02420,"209-9311 16A T Ceramic Cartridge Fuse, 6.3 x 32mm",AG-00005,Consumables
A-02461,"RS PRO Push-in Fitting, M5 Male to Push In 4 mm, Threaded-to-Tube Connection Style",AG-00005,Consumables
A-02462,"Festo QS Series Straight Threaded Adaptor, R 3/8 Male to Push In 8 mm, Threaded-to-Tube Connection S",AG-00005,Consumables
A-02575,Mobil Hydraulic AW 46 Oil,AG-00005,Consumables
A-02577,Auto-Drain for IDFA8E 23-K Dryer,AG-00005,Consumables
A-02630,Mobilgear 600 xp 320 (Toggle Lube) - 208 LTR,AG-00005,Consumables
A-02663,Antifreeze Blue - 205Ltr,AG-00005,Consumables
A-02685,TechGear 320 EP Industrial Gear Oil - 205Ltrs,AG-00005,Consumables
A-02686,TechGear 320 EP Industrial Gear Oil - 20Ltrs,AG-00005,Consumables
A-02717,GPI LubriTek 46 Hydraulic Oil - 205LTRS,AG-00005,Consumables
AC-90,Release agent ACL-01222L 425ml,AG-00005,Consumables
ACN7320310K,AC-90 Multi Purpose Lubricant Twin Spray,AG-00005,Consumables
AM112,Maintenance Absorbent Mats- Medium,AG-00005,Consumables
AP2010,Large Gas Torch,AG-00005,Consumables
ARR7047760P,Arrow Solutions.20ltr C315 Superclean Degreaser,AG-00005,Consumables
AVN-830-2090K,"A6 DOCUMENTS ENC ENVELOPES BOX QTY 1,000",AG-00005,Consumables
AVN8373640K,GRIPSEAL BAG 6 X 9,AG-00005,Consumables
Barrel Blitz Universal,Barrel Blitz,AG-00005,Consumables
BON6026110S,14.0mm Ball End L/SL-Wrench,AG-00005,Consumables
BS6580,Blue Antifreeze 205L,AG-00005,Consumables
C9370A,Ian P Photo Black,AG-00005,Consumables
C9373A,Ian P Yellow,AG-00005,Consumables
C9374A,Ian P Grey,AG-00005,Consumables
CAANTI1L,205L Standard Anti-Freeze,AG-00005,Consumables
CHH12-20M,Hater Hose SAEJ20R3 20 Meter Coils,AG-00005,Consumables
Consumables,Misc,AG-00005,Consumables
CTL9793234K,Pacplus.75mm Premium Hand Tape Gun Dispenser,AG-00005,Consumables
Cutter,For self adhesive part number labels for 8 718 650 990 & 8 718-651 014,AG-00005,Consumables
DEB7105350E,Deb Stoko Solopol Lime,AG-00005,Consumables
EDF15/835,15W/835 Tube,AG-00005,Consumables
EP53598,79XL BLACK EPSON,AG-00005,Consumables
Epson 27XXL  C13T27914012,Original Ink Cartridge Black,AG-00005,Consumables
F042 (SOL-952-2800N),BLUE PAPER ROLL,AG-00005,Consumables
FFU,Starter for Tube 15W/835,AG-00005,Consumables
G13R,General Purpose Rubber Hose EPDM Water to +90°C,AG-00005,Consumables
GA6,90 Degree Angle Blade Model 140mm,AG-00005,Consumables
Glossy Black Foil 610mm,Glossy Black Foil 610mm,AG-00005,Consumables
HAM7212658R,Hammerite.Direct to Rust Smooth Silver Metal Paint - 2.5ltr,AG-00005,Consumables
HGZ12,"9.5-12mm Worm Drive Hose Clips, Mild Steel, Zinc Plated",AG-00005,Consumables
HGZ16,Zinc Plated Hose Clip 11-16mm,AG-00005,Consumables
HGZ20.,Worm Drive Hose Clips - 13-20mm - Zinc Plated,AG-00005,Consumables
HGZ22.,"Hose Clip, Mild Steel 14-22mm",AG-00005,Consumables
HGZ45,"Hose Clip, Mild Steel 35 - 45 mm",AG-00005,Consumables
hyd hose 1,hyd hose,AG-00005,Consumables
IS/25,Mould cleaner extra,AG-00005,Consumables
IS/45,Food safe ejector lube,AG-00005,Consumables
IS/5,SILICONE MOULD RELEASE CANS,AG-00005,Consumables
K13,Hose Clips - Galvanized   13mm - 22 mm,AG-00005,Consumables
KEN2401020K,JIGSAW BLADES (EQV. TO BO SCH T101B) PKT-,AG-00005,Consumables
KEN9839000K,"PTFE Tape for Water, 12mmx12m - Pack of 25",AG-00005,Consumables
KF21738,Archive Boxes Pack of 10,AG-00005,Consumables
KP-M12.,M12 Thick Washer,AG-00005,Consumables
LOC7254022A,Loctite.Power Flex Super Glue Control Gel - 3g - Pack of 5,AG-00005,Consumables
MCP080,"Mould Polish, Food Grade",AG-00005,Consumables
Miscellaneous,Miscellaneous,AG-00005,Consumables
MMP100DB,Absorbent Pads 40cm x 50cm  Qty 100,AG-00005,Consumables
MMS120DB.,Absorbent Socks    8cm x 120cm   Qty 15,AG-00005,Consumables
MPW401,MOULD PROTECT WAX CLEANER,AG-00005,Consumables
MTL-950-5598K,Matlock Laminated Steel Shackle,AG-00005,Consumables
NEW 10-601-312,Throw Away Knives pk of 3,AG-00005,Consumables
NIP 50 Black Stamping Foil,Black Stamping Foil 35mm X 300m,AG-00005,Consumables
P13B,Hose - PVC Braided   Blue,AG-00005,Consumables
P13R,Hose - PVC Braided Red,AG-00005,Consumables
PS06/06,Push-In tube fittings for air hose 6mm Straight Connector,AG-00005,Consumables
PUP40,PU Hose/PVC Helix - Light Duty - (10m),AG-00005,Consumables
PURH40,PU Hose/Steel Helix 40mm id,AG-00005,Consumables
PVC25T,"Hose, PVC Braided, Clear",AG-00005,Consumables
Q25-1553840,Henry Hoover,AG-00005,Consumables
RL10,"Remover Liquid, 10kg",AG-00005,Consumables
S-830,100% INSPECTED Self inking stamp 70 x 30mm,AG-00005,Consumables
S5,Curved Back Model S5 127mm,AG-00005,Consumables
S5A,Lightweight Precision Mini Cutter,AG-00005,Consumables
S7,Curved Back Model S7 190mm,AG-00005,Consumables
SEN5380300K,"6"" JUNIOR HACKSAW - Pack of 5",AG-00005,Consumables
SF-R3/4,Spare Filters for ILF-R3/4,AG-00005,Consumables
SL8588,Air Breather Filter (ARB) - (SB),AG-00005,Consumables
SOL9301000K,Solent Cleaning.Industrial Rags - 10kg,AG-00005,Consumables
Stationery,MISC,AG-00005,Consumables
SW22SY-L,Hi-vis vest yellow size L,AG-00005,Consumables
Trial Material,For self adhesive part number labels for 8 718 650 990 & 8 718-651 014,AG-00005,Consumables
TUB,BBU,AG-00005,Consumables
W300S,Replacement seals for DME water connectors,AG-00005,Consumables
WMC80,Mould Cleaner Wipes,AG-00005,Consumables
X13065H,Nozzle Heaters,AG-00005,Consumables
XX58A0001,MOLECULAR SIEVES 13X (125 kg) ITALIAN PRODUCT,AG-00005,Consumables
34969*,RETURN OF BUBBLE TRAP TOOLING,AG-00013,Carriage
A-02583,Manufacturer Carriage,AG-00013,Carriage
Carriage,Return of Bubble Wrap,AG-00013,Carriage
Carriage Charge,Charge,AG-00013,Carriage
Carriage.,Misc,AG-00013,Carriage
Delivery,Charge,AG-00013,Carriage
Delivery Charge from Italy by road,Delivery Charge from Italy by road,AG-00013,Carriage
SVTRAPORTO,SHIPPING CHARGES DHL 2-3 WORKING DAYS,AG-00013,Carriage
SVTRASPORT,Transport by FEDEX,AG-00013,Carriage
SVTRASPORTO,TRANSPORT FEDEX BY 10AM,AG-00013,Carriage
SVTRASPORTO.,SHIPPING CHARGES FROM ITALY  5-7 DAYS,AG-00013,Carriage
SVTRASPORTO...,Shipping Charges By Road,AG-00013,Carriage
SVTRASPORTO.....,SHIPPING CHARGES,AG-00013,Carriage
Plain White Card,Plain White Card 94 x 44,AG-00011,CARDS
011013B-80T,BLK-N PUSHER WITH N SPRING APPLIED,AG-00002,Bought Outs
102mm x 76mm plain semi gloss label,plain labels for printer,AG-00002,Bought Outs
258-32120,Roller Bearing 624 2Z,AG-00002,Bought Outs
561321,"3/8 "" F x 1/4"" M PTFE",AG-00002,Bought Outs
Bought Outs,Bought Outs Misc,AG-00002,Bought Outs
Euro pallet Med,Euro,AG-00002,Bought Outs
GKK400,350c Seamless Safety gloves.,AG-00002,Bought Outs
RMTTC16/A,Stainless Tube,AG-00002,Bought Outs
W100004323,Tape for F56 BEV PDC INNER (732033707/33708),AG-00002,Bought Outs
WHITE CARD 78 X 27,White Card 230mic 78 x 27 (Metabin type 1),AG-00002,Bought Outs
*MFI-A102,"Interface for quick changer QC90-B, with screws",AG-00017,Automation
'-E500011750,SENSOR,AG-00017,Automation
'-EP00000314,Series 8xxx IPC LX800,AG-00017,Automation
'-EW00000267,ProxSwitch (PS-05P),AG-00017,Automation
'-PV00000219,Solenoid valve (SY7220-5MOU-C8FQ),AG-00017,Automation
'-R900001106,RETROFIT KIT WP80 Vacuum,AG-00017,Automation
130.003,"Fittings for Vacuum Cup 1,5 Bellow Ø11, Ø16",AG-00017,Automation
176-1412,"RS PRO Push-in Fitting, M5 Male to Push In 4 mm, Threaded-to-Tube Connection Style",AG-00017,Automation
176-2170,"RS PRO Push-in Fitting, M5 Male to Push In 4 mm, Threaded-to-Tube Connection Style",AG-00017,Automation
181-6407,"Festo Plunger 3/2 Pneumatic Manual Control Valve VMEF Series, G 1/8, 1/8in",AG-00017,Automation
183-7526,"SMC Vacuum Generator, 0.7mm nozzle , -90kPa 11L/min, ZU07 series",AG-00017,Automation
237-3759,SMC Pneumatic Solenoid Valve - Solenoid Metric M5 SY3000 Series,AG-00017,Automation
237-3759.,SMC Pneumatic Solenoid Valve - Solenoid Metric M5 SY3000 Series,AG-00017,Automation
237-3815,SMC Pneumatic Solenoid Valve - Solenoid SY7000 Series,AG-00017,Automation
371-9555,"SMC Brass, PBT, PP Plug Fitting for 6mm",AG-00017,Automation
410-539,Parker 5/2 Pneumatic Solenoid Valve - Pilot/Spring G 1/4 Viking Xtreme Series,AG-00017,Automation
454-987,"ABB Junction Box, IP55, 50mm x 105mm x 70mm",AG-00017,Automation
464-9738,"RS PRO 12 Way Non-Fused Terminal Block, 2.5 mm², 24A, Through Hole, Nylon, 400 V",AG-00017,Automation
497-750,"PCL Steel Female Pneumatic Quick Connect Coupling, Rp 1/4 Female Threaded",AG-00017,Automation
497-934,PCL Steel Pneumatic Quick Connect Coupling,AG-00017,Automation
498-731,"PCL Steel Male Pneumatic Quick Connect Coupling, R 1/4 Male Threaded",AG-00017,Automation
667-1816,"RS PRO Brass Male Pneumatic Quick Connect Coupling, G 1/4 Male Threaded",AG-00017,Automation
681-659,"Clear Plastic Sheet, 1250mm x 610mm x 5mm",AG-00017,Automation
7070480,Fellowes Laptop Stand I-Spire Quick Lift,AG-00017,Automation
7160958,Logitech MK330 wireless keyboard and mouse combination,AG-00017,Automation
769-8746,"Clear Plastic Sheet, 305mm x 625mm x 8mm",AG-00017,Automation
794-3761,"Phoenix Contact DIN Rail Mount Interface Relay, 24V dc Coil, SPST",AG-00017,Automation
843-4940,SMC Connector Block Assembly,AG-00017,Automation
AV0118M13,"Nipple with G1/8 male thread, 13mm hexagon",AG-00017,Automation
CAQC,Electrical Connection Module (Robot Side),AG-00017,Automation
CL-2.5-5,"2,5 Bellow Silicone Cups ø 5",AG-00017,Automation
EAS0000147,Battery type CR2450N,AG-00017,Automation
EMF-2525-2000,"Black extruded aluminium profile, length 2 metres",AG-00017,Automation
EP00000386,MEMORY (Cfast),AG-00017,Automation
GEI-0001,"Custom made gripper for 8 impression 58mm convex ring , 3 sprung loaded vac stems per moulding , mou",AG-00017,Automation
GEI-0001  34mm Salts EOAT,"Custom made gripper for 8 impression 34mm convex ring , 3 sprung loaded vac stems per moulding , mou",AG-00017,Automation
GEI-0001  41mm Salts EOAT,"Custom made gripper for 8 impression 41mm convex ring , 3 sprung loaded vac stems per moulding , mou",AG-00017,Automation
GEI-0001 34mm EOAT,"Custom made gripper for 8 impression 34mm convex ring , 3 sprung loaded vac stems per moulding , mou",AG-00017,Automation
GEI-0001.,58mm Salts EOAT,AG-00017,Automation
KIT.08.33.D5.25,5mm Vac Cup Kit,AG-00017,Automation
MFI-A06,"Clamp-type mounting bracket, diameter 14mm, long, with screws",AG-00017,Automation
MFI-A07,"Clamp-type mounting bracket, diameter 20mm, long, with screws",AG-00017,Automation
MFI-A11,"Cross mounting for profiles, 25/25mm, with screws",AG-00017,Automation
MSM06G1/8,Straight Connector 6mm  1/8,AG-00017,Automation
MSW04M5,Swivel Angle Connector 5mm to 4mm push in tube,AG-00017,Automation
NTC-10,Itech chiller unit 12 kw,AG-00017,Automation
OF20L100,"Extension, diameter 20mm, M17x1 thread, length 100mm",AG-00017,Automation
OFR20-95G,"One-finger angular pneumatic gripper for clamping, diameter",AG-00017,Automation
P&H1614-4005_E-2Assy,Guarding Panel ‘E’ Rear Door #2  (190mm wide,AG-00017,Automation
PA00000630,MANOMETER,AG-00017,Automation
PB-0187,"Angular non-self-centring pneumatic gripper, 2.5/8 bar, M5,",AG-00017,Automation
PB04,Blanking Plug 4mm,AG-00017,Automation
PS06/06.,Push-In tube fittings for air hose 6mm Straight Connector,AG-00017,Automation
QC90-A,"Pneumatic quick changer, -1/6 bar, robot side",AG-00017,Automation
QC90-B,"Pneumatic quick changer, -1/6 bar, gripper side",AG-00017,Automation
R-524 (6),Self-Inking Stamp R-524 (6) 22 MM,AG-00017,Automation
RG.5511600002,"djustable elbow adapter, male M5, tube  diameter 4 mm (10 pi",AG-00017,Automation
RG.5511600002.,"Adjustable elbow adapter, male M5, tube  diameter 4 mm (10 pi",AG-00017,Automation
RG.5535000001,"Reduction manifold, tube diameter 6 mm  and 4 mm (10 pieces)",AG-00017,Automation
V0216S01,"Vacuum cup with 1.5 bellows, diameter 16mm, silicone",AG-00017,Automation
VS.FG5SI55N017,Vacuum cup with 2.5 bellows,AG-00017,Automation
VSR1435,"Rotative suspension with smooth body, diameter 14mm, stroke",AG-00017,Automation
VSRT1010,"otative suspension with M10x1 threaded  body, stroke 9900001",AG-00017,Automation
030-GEN-POLYCARB,030-GEN-POLYCARB,,
1,Fault diagnostic P&H van,,
14.196,"Packing ring D=43,7/55,4",,
186-062,HellermannTyton NS PVC Coated Steel Flexible Conduit Grey 27mm x 10m M32,,
188-7000,"Mersen, 16A Ceramic Cartridge Fuse, 10 x 38mm",,
192-4515,"Male HDMI to Male VGA Cable, 1m",,
30N100,"Nipple, Ext. 100mm1/4",,
30N50,Extended Nipple R1/4 x 50,,
30NR1/4,"Nipple, Male 1/4",,
30NR1/4I,"Nipple, Female 1/4",,
313-6562,"HARTING Han A Heavy Duty Power Connector Hood, PG11 Thread",,
360-7389,"RS PRO E14 Indicator Light, Clear, 24 → 30 V, 330 mA, 3000h",,
4040602,"WASHER,UNI6593 4,3-16   ACC.ZINC",,
4132120,"COUPLING S6440-4 1/8"" ROTATING",,
530-090,"ZnPt steel 1 coil spring washer,M8",,
622-1966,"RS PRO Stainless Steel Bolt Anchor M10 x 85mm, 10mm fixing hole",,
628W00026,CAP FOR PROGRAMME,,
6530540,PROGRAMME 1RPM/75' 230/50,,
669-4673,"RS PRO M20 Cable Gland With Locknut, Nylon, IP68",,
730-0470,"Schurter C14 Right Angle Panel Mount IEC Plug Male, 10A, 250 V ac, Fuse Size 5 x 20mm",,
775-3079,"Carlo Gavazzi 30 A SPST Solid State Relay, Zero Crossing, Panel Mount, 600 V ac Maximum Load",,
827-4234,"RS PRO Control Cable, 2 Cores, 0.5 mm², YY, Unscreened, 50m, Grey PVC Sheath, 20 AWG",,
850-681,"RS PRO Imperial Bonded Seal Kit Nitrile, Kit Contents 114 Pieces",,
952AA0589,Blower N-061300645 240-50/60 (6523770),,
A-02113,Log BOGE CF9,,
CNEM24T,Inserts Male CNEM 1-24,,
FAIR,.,,
GP20I,GP extended nozzle tip 70mm,,
HGZ20,Worm Drive Hose Clips - 13-20mm - Zinc Plated,,
HGZ22,"Hose Clip, Mild Steel  14-22mm",,
J3275,REPAIR TO TOOL FOR PART HG-099,,
Maintenance,for 8-716-105-645,,
MFI-A102,"Interface for quick changer QC90-B, with screws",,
MMS120DB,Absorbent Socks  8cm x 120cm   Qty 15,,
PPAP L3 027513409,cost,,
VIT-STR X POST,CAP-del1510128 973-del1510129 041,,
WB0202041,"Pump Type C-572 with motor 1.8kW, 3x380-415v 50Hz",,
Z17030025,Stainless Steel Nozzle Heaters 25x30 130w,,
